정류장아이디,정류장 명칭,정류장 유형,중앙차로 여부,노드영문명,lat,lon,수집일시,단축아이디,도시코드,도시명
GGB201000208,대원아파트,0,N,,37.2479333,127.0327333,2021-09-16 4:30,2264,31010,수원시
GGB201000209,평생교육학습관.남수원중학교.온수골,0,N,,37.2509667,127.0340333,2021-09-16 4:30,2266,31010,수원시
GGB201000210,평생교육학습관.남수원중학교,0,N,,37.25175,127.03495,2021-09-16 4:30,2267,31010,수원시
GGB201000211,우남아파트,0,N,,37.2477333,127.0331167,2021-09-16 4:30,2265,31010,수원시
GGB201000212,수원버스터미널,0,N,,37.25085,127.0201167,2021-09-16 4:30,2219,31010,수원시
GGB201000215,한국산업인력공단,0,N,,37.2585667,126.9681333,2021-09-16 4:30,2071,31010,수원시
GGB201000216,한봄고등학교,0,N,,37.2589333,126.96995,2021-09-16 4:30,2085,31010,수원시
GGB201000217,탑동우방아파트,0,N,,37.2687833,126.9711833,2021-09-16 4:30,2093,31010,수원시
GGB201000218,탑동우방아파트,0,N,,37.2686833,126.9715833,2021-09-16 4:30,2095,31010,수원시
GGB201000219,한봄고등학교,0,N,,37.2587333,126.9696167,2021-09-16 4:30,2084,31010,수원시
GGB201000220,한국산업인력공단,0,N,,37.25845,126.96815,2021-09-16 4:30,2072,31010,수원시
GGB201000224,세곡사거리,0,N,,37.26715,127.01035,2021-09-16 4:30,2859,31010,수원시
GGB201000225,세류초등학교,0,N,,37.26625,127.009,2021-09-16 4:30,2858,31010,수원시
GGB201000226,수원역해모로아파트,0,N,,37.2642,127.00805,2021-09-16 4:30,2171,31010,수원시
GGB201000227,세류1동주민센터,0,N,,37.2624833,127.0075667,2021-09-16 4:30,2168,31010,수원시
GGB201000228,수원역센트럴어반시티.세류동성당,0,N,,37.2618667,127.0048833,2021-09-16 4:30,2164,31010,수원시
GGB201000229,농수산물유통센터,0,N,,37.2828667,126.9689333,2021-09-16 4:30,2076,31010,수원시
GGB201000230,세평지하도,0,N,,37.2618333,127.0041667,2021-09-16 4:30,2163,31010,수원시
GGB201000231,세류1동주민센터,0,N,,37.26255,127.0074333,2021-09-16 4:30,2169,31010,수원시
GGB201000233,한솔아파트.한림도서관,0,N,,37.2362833,127.0251,2021-09-16 4:30,2240,31010,수원시
GGB201000234,축산물유통센터.수원아이파크4단지,0,N,,37.24095,127.0283333,2021-09-16 4:30,2249,31010,수원시
GGB201000235,곡반중학교.수원아이파크,0,N,,37.2451333,127.0313167,2021-09-16 4:30,2261,31010,수원시
GGB201000236,곡반중학교.수원아이파크,0,N,,37.2450667,127.0317667,2021-09-16 4:30,2262,31010,수원시
GGB201000237,한솔아파트.한림도서관,0,N,,37.2365,127.0261667,2021-09-16 4:30,2241,31010,수원시
GGB201000238,곡반정동차고지,0,N,,37.2342333,127.0226,2021-09-16 4:30,2229,31010,수원시
GGB201000240,당수동인정.한라.쌍용아파트,0,N,,37.2922333,126.9407167,2021-09-16 4:30,2011,31010,수원시
GGB201000241,당수동삼정아파트,0,N,,37.2915,126.9438833,2021-09-16 4:30,2020,31010,수원시
GGB201000242,당수동시민농장,0,N,,37.2834667,126.9409,2021-09-16 4:30,2012,31010,수원시
GGB201000243,가온마을3단지.모아미래도아파트,0,N,,37.2749,126.9418167,2021-09-16 4:30,2021,31010,수원시
GGB201000244,LG빌리지2차.휴먼시아5단지아파트,0,N,,37.2730833,126.9381167,2021-09-16 4:30,2002,31010,수원시
GGB201000245,와이씨티칠보마을6단지.LG빌리지1차아파트,0,N,,37.2699333,126.9386333,2021-09-16 4:30,2004,31010,수원시
GGB201000247,호매실쌍용아파트,0,N,,37.2674833,126.9514667,2021-09-16 4:30,2030,31010,수원시
GGB201000248,신미주아파트,0,N,,37.2676167,126.954,2021-09-16 4:30,2032,31010,수원시
GGB201000249,호매실GS아파트,0,N,,37.2685833,126.9580667,2021-09-16 4:30,2039,31010,수원시
GGB201000250,칠보입구,0,N,,37.2712167,126.96075,2021-09-16 4:30,2045,31010,수원시
GGB201000251,구운동주민센터.서수원도서관,0,N,,37.2744,126.9701833,2021-09-16 4:30,2087,31010,수원시
GGB201000252,탑동초등학교.삼성아파트,0,N,,37.2753167,126.9739667,2021-09-16 4:30,2099,31010,수원시
GGB201000253,구운중학교,0,N,,37.2759167,126.9771667,2021-09-16 4:30,2112,31010,수원시
GGB201000254,서둔동주민센터,0,N,,37.2703,126.9866167,2021-09-16 4:30,2136,31010,수원시
GGB201000255,서호중학교,0,N,,37.2686167,126.9879333,2021-09-16 4:30,2138,31010,수원시
GGB201000256,서호초등학교,0,N,,37.2685333,126.9906667,2021-09-16 4:30,2143,31010,수원시
GGB201000257,서호초등학교,0,N,,37.2686167,126.9917,2021-09-16 4:30,2148,31010,수원시
GGB201000258,서호중학교,0,N,,37.2681333,126.9880333,2021-09-16 4:30,2139,31010,수원시
GGB201000259,서둔동,0,N,,37.2707,126.9861333,2021-09-16 4:30,2135,31010,수원시
GGB201000260,국립축산과학원,0,N,,37.2361167,126.9662667,2021-09-16 4:30,2069,31010,수원시
GGB201000263,센트라우스.서수원검사소,0,N,,37.2695833,126.9947667,2021-09-16 4:30,2278,31010,수원시
GGB201000264,센트라우스.서수원검사소,0,N,,37.2694333,126.9948667,2021-09-16 4:30,2279,31010,수원시
GGB201000265,권선초등학교,0,N,,37.2638333,127.0230167,2021-09-16 4:30,2860,31010,수원시
GGB201000268,곡반중학교,0,N,,37.2461167,127.0341,2021-09-16 4:30,2291,31010,수원시
GGB201000269,매교역3번출구.성원아파트,0,N,,37.2642833,127.0148667,2021-09-16 4:30,2194,31010,수원시
GGB201000279,대우아파트,0,N,,37.2639167,127.00685,2021-09-16 4:30,3162,31010,수원시
GGB201000287,매교역4번출구.경기도박치료센터,0,N,,37.2655,127.0150333,2021-09-16 4:30,2195,31010,수원시
GGB201000288,매교역5번출구.경기도박치료센터,0,N,,37.2660833,127.0134667,2021-09-16 4:30,3163,31010,수원시
GGB201000289,태장면고개,0,N,,37.2647333,127.0198,2021-09-16 4:30,3061,31010,수원시
GGB201000296,상고렴사거리.곡선동주민센터,0,N,,37.2427833,127.0303833,2021-09-16 4:30,2333,31010,수원시
GGB201000310,입북동주민센터,0,N,,37.2941,126.9596667,2021-09-16 4:30,2286,31010,수원시
GGB201000311,입북동주민센터,0,N,,37.2945333,126.95945,2021-09-16 4:30,2285,31010,수원시
GGB201000312,웅비아파트,0,N,,37.2976333,126.958,2021-09-16 4:30,2284,31010,수원시
GGB201000313,권선구청,0,N,,37.2569667,126.97095,2021-09-16 4:30,2831,31010,수원시
GGB201000314,권선구청,0,N,,37.2569833,126.9711167,2021-09-16 4:30,2830,31010,수원시
GGB201000315,경기대명고등학교,0,N,,37.2937167,126.9416333,2021-09-16 4:30,2844,31010,수원시
GGB201000318,구운동하이마트,0,N,,37.275,126.9687333,2021-09-16 4:30,2837,31010,수원시
GGB201000322,금곡동강남아파트,0,N,,37.27935,126.9544333,2021-09-16 4:30,2836,31010,수원시
GGB201000326,오현초등학교,0,N,,37.2454833,126.9681167,2021-09-16 4:30,2835,31010,수원시
GGB201000327,오현초등학교,0,N,,37.2457667,126.9682167,2021-09-16 4:30,2839,31010,수원시
GGB201000330,웅비아파트,0,N,,37.29765,126.95815,2021-09-16 4:30,2283,31010,수원시
GGB201000335,휴먼스카이벨리,0,N,,37.2425,126.9758667,2021-09-16 4:30,2018,31010,수원시
GGB201000336,공구유통타운.중앙자동차매매단지,0,N,,37.2578333,126.9970667,2021-09-16 4:30,2832,31010,수원시
GGB201000337,경기도건설본부.경기도동물위생시험소.칠보마을7단지,0,N,,37.26765,126.9415333,2021-09-16 4:30,2840,31010,수원시
GGB201000338,칠보산입구.자목마을,0,N,,37.2634667,126.94275,2021-09-16 4:30,2833,31010,수원시
GGB201000339,㈜미경테크.㈜대성후드텍,0,N,,37.2420167,126.9810167,2021-09-16 4:30,2843,31010,수원시
GGB201000341,고색동입구,0,N,,37.25325,126.9901167,2021-09-16 4:30,2842,31010,수원시
GGB201000342,세류2동주민센터,0,N,,37.2553,127.0111333,2021-09-16 4:30,2180,31010,수원시
GGB201000344,중보들공원,0,N,,37.2445833,126.991,2021-09-16 4:30,2052,31010,수원시
GGB201000345,남수원초등학교,0,N,,37.25105,127.01595,2021-09-16 4:30,2829,31010,수원시
GGB201000346,권선동,0,N,,37.2362,127.0198167,2021-09-16 4:30,2828,31010,수원시
GGB201000347,오목천공원,0,N,,37.24295,126.97405,2021-09-16 4:30,2847,31010,수원시
GGB201000348,오목천공원,0,N,,37.243,126.9744833,2021-09-16 4:30,2849,31010,수원시
GGB201000349,우림.대한아파트,0,N,,37.24585,126.9779333,2021-09-16 4:30,2846,31010,수원시
GGB201000350,우림.대한아파트,0,N,,37.2473167,126.9777833,2021-09-16 4:30,2848,31010,수원시
GGB201000352,들바람공원,0,N,,37.2409,126.9778167,2021-09-16 4:30,2851,31010,수원시
GGB201000353,들바람공원,0,N,,37.2411167,126.97765,2021-09-16 4:30,2853,31010,수원시
GGB201000354,고색체육공원,0,N,,37.2442167,126.9774667,2021-09-16 4:30,2852,31010,수원시
GGB201000355,수원델타플렉스육교앞,0,N,,37.2434833,126.97905,2021-09-16 4:30,2865,31010,수원시
GGB201000356,미영아파트,0,N,,37.2473333,127.0135667,2021-09-16 4:30,2884,31010,수원시
GGB201000357,수원은혜교회.한양수자인파크원아파트,0,N,,37.2659833,126.95395,2021-09-16 4:30,2861,31010,수원시
GGB201000358,한양수자인파크원아파트.금호초등학교,0,N,,37.26595,126.9526833,2021-09-16 4:30,2862,31010,수원시
GGB201000359,홈플러스서수원점,0,N,,37.2747333,126.9555667,2021-09-16 4:30,2864,31010,수원시
GGB201000360,홈플러스서수원점,0,N,,37.2749,126.95545,2021-09-16 4:30,2863,31010,수원시
GGB201000361,권선꿈에그린남문,0,N,,37.2332167,126.9772333,2021-09-16 4:30,2053,31010,수원시
GGB201000362,권선꿈에그린서문,0,N,,37.2339,126.9739,2021-09-16 4:30,2029,31010,수원시
GGB201000364,고색체육공원,0,N,,37.2447333,126.9768167,2021-09-16 4:30,2874,31010,수원시
GGB201000365,서수원주민편익시설,0,N,,37.2483667,126.9727167,2021-09-16 4:30,2872,31010,수원시
GGB201000368,상고렴사거리.수원아이파크시티4단지,0,N,,37.2424333,127.0296,2021-09-16 4:30,2334,31010,수원시
GGB201000369,서수원자이아파트,0,N,,37.2964167,126.9588,2021-09-16 4:30,2871,31010,수원시
GGB201000370,서수원자이아파트,0,N,,37.2959667,126.9589,2021-09-16 4:30,2868,31010,수원시
GGB201000371,큰갓띠,0,N,,37.2946333,126.9512833,2021-09-16 4:30,2870,31010,수원시
GGB201000372,당수동,0,N,,37.2940167,126.9448167,2021-09-16 4:30,2867,31010,수원시
GGB201000377,삼익아파트,0,N,,37.2698333,126.9578333,2021-09-16 4:30,2876,31010,수원시
GGB201000378,칠보초등학교,0,N,,37.2688167,126.9550167,2021-09-16 4:30,2877,31010,수원시
GGB201000379,신미주아파트,0,N,,37.2687833,126.9538167,2021-09-16 4:30,2875,31010,수원시
GGB201000382,농수산물사거리,0,N,,37.25265,127.0284333,2021-09-16 4:30,2882,31010,수원시
GGB201000383,권선보성.두산동아.신우아파트,0,N,,37.2500833,127.0272833,2021-09-16 4:30,2883,31010,수원시
GGB201000384,권선보성.두산동아.신우아파트,0,N,,37.2509833,127.0273333,2021-09-16 4:30,2881,31010,수원시
GGB201000386,중앙병원,0,N,,37.2608167,127.0213167,2021-09-16 4:30,2887,31010,수원시
GGB201000387,중앙병원,0,N,,37.2600167,127.0230833,2021-09-16 4:30,2886,31010,수원시
GGB201000388,중보마을,0,N,,37.2514,126.9915333,2021-09-16 4:30,2878,31010,수원시
GGB201000389,고색동입구,0,N,,37.2535333,126.98995,2021-09-16 4:30,2926,31010,수원시
GGB201000390,중보교.수원역자동차운전전문학원,0,N,,37.25575,126.9945833,2021-09-16 4:30,2331,31010,수원시
GGB201000391,영조아파트.푸르지오아파트,0,N,,37.2428833,126.9691,2021-09-16 4:30,2888,31010,수원시
GGB201000392,영조아파트.푸르지오아파트,0,N,,37.2429167,126.9693,2021-09-16 4:30,2889,31010,수원시
GGB201000393,아름다운나날,0,N,,37.2411333,126.96975,2021-09-16 4:30,2890,31010,수원시
GGB201000394,서수원자이동문.서수원교회,0,N,,37.2966333,126.9609167,2021-09-16 4:30,2891,31010,수원시
GGB201000395,서수원자이동문.서수원교회,0,N,,37.2965333,126.9608,2021-09-16 4:30,2892,31010,수원시
GGB201000396,대명고등학교,0,N,,37.2938,126.9414333,2021-09-16 4:30,2895,31010,수원시
GGB201000397,세화새마을금고.버드내도서관,0,N,,37.2571667,127.0112333,2021-09-16 4:30,2896,31010,수원시
GGB201000398,장미아파트.버드내도서관,0,N,,37.2574667,127.0117,2021-09-16 4:30,2897,31010,수원시
GGB201000399,세류2동,0,N,,37.2517,127.0117667,2021-09-16 4:30,2894,31010,수원시
GGB201000400,수원아이파크3단지,0,N,,37.24235,127.0248667,2021-09-16 4:30,2160,31010,수원시
GGB201000401,수원아이파크3단지,0,N,,37.2420667,127.0247167,2021-09-16 4:30,2161,31010,수원시
GGB201000402,능실마을15단지.금호어울림아파트,0,N,,37.2588333,126.9542667,2021-09-16 4:30,2893,31010,수원시
GGB201000403,권선자이.e편한세상,0,N,,37.2538,127.0286333,2021-09-16 4:30,2917,31010,수원시
GGB201000404,호매실동차고지,0,N,,37.2547333,126.9629,2021-09-16 4:30,2903,31010,수원시
GGB201000405,호매실동차고지,0,N,,37.2548833,126.96295,2021-09-16 4:30,2904,31010,수원시
GGB201000406,능실마을16단지,0,N,,37.2617667,126.9553167,2021-09-16 4:30,2905,31010,수원시
GGB201000407,능실마을16단지,0,N,,37.2614667,126.9556167,2021-09-16 4:30,2906,31010,수원시
GGB201000408,호매실마을14단지.장애인종합복지관,0,N,,37.2627167,126.9571333,2021-09-16 4:30,2907,31010,수원시
GGB201000409,호매실마을14단지.장애인종합복지관,0,N,,37.2628167,126.9574,2021-09-16 4:30,2908,31010,수원시
GGB201000410,수원시보훈회관.호매실마을13단지,0,N,,37.2651167,126.9573,2021-09-16 4:30,2909,31010,수원시
GGB201000411,호매실마을13단지.수원시보훈회관,0,N,,37.2653167,126.9576,2021-09-16 4:30,2910,31010,수원시
GGB201000412,모아미래도아파트.칠보마을5단지,0,N,,37.2743,126.9409333,2021-09-16 4:30,2911,31010,수원시
GGB201000413,칠보마을5단지.모아미래도아파트,0,N,,37.2741,126.9403667,2021-09-16 4:30,2912,31010,수원시
GGB201000414,금곡동행정복지센터.호매실파출소,0,N,,37.2738167,126.9528833,2021-09-16 4:30,2913,31010,수원시
GGB201000415,금곡동행정복지센터.호매실파출소,0,N,,37.2740333,126.9528833,2021-09-16 4:30,2914,31010,수원시
GGB201000416,칠보마을7단지,0,N,,37.2681667,126.9426667,2021-09-16 4:30,2915,31010,수원시
GGB201000417,칠보마을7단지,0,N,,37.26935,126.9430667,2021-09-16 4:30,2916,31010,수원시
GGB201000418,칠보마을5단지,0,N,,37.2723,126.9417,2021-09-16 4:30,2919,31010,수원시
GGB201000419,칠보마을5단지,0,N,,37.27225,126.9414833,2021-09-16 4:30,2920,31010,수원시
GGB201000420,수원버스터미널,0,N,,37.2523333,127.0195667,2021-09-16 4:30,2923,31010,수원시
GGB201000421,수원아이파크2단지,0,N,,37.2437667,127.0286333,2021-09-16 4:30,2921,31010,수원시
GGB201000422,수원아이파크4단지,0,N,,37.2435667,127.0285833,2021-09-16 4:30,2922,31010,수원시
GGB201000423,당수초등학교.삼정아파트,0,N,,37.2900833,126.9446,2021-09-16 4:30,2845,31010,수원시
GGB201000424,세류역환승주차장,0,N,,37.2418667,127.0156,2021-09-16 4:30,2841,31010,수원시
GGB201000425,대황교동,0,N,,37.2394167,127.01695,2021-09-16 4:30,2924,31010,수원시
GGB201000426,대황교동,0,N,,37.2393333,127.01685,2021-09-16 4:30,2925,31010,수원시
GGB201000429,한국방송통신대학교,0,N,,37.2418167,126.9583667,2021-09-16 4:30,2932,31010,수원시
GGB201000430,수원아이파크시티.선일초교,0,N,,37.24725,127.02885,2021-09-16 4:30,2959,31010,수원시
GGB201000431,동남아파트,0,N,,37.2611167,127.0003167,2021-09-16 4:30,2933,31010,수원시
GGB201000432,동남아파트,0,N,,37.2608167,127.0004333,2021-09-16 4:30,2934,31010,수원시
GGB201000435,능실초등학교.힐스테이트호매실,0,N,,37.2601667,126.9569333,2021-09-16 4:30,2930,31010,수원시
GGB201000436,능실초등학교.힐스테이트호매실,0,N,,37.26035,126.9571833,2021-09-16 4:30,2931,31010,수원시
GGB201000437,권선시장앞,0,N,,37.2555333,127.0244,2021-09-16 4:30,2935,31010,수원시
GGB201000438,호매실스위첸19단지.능실마을22단지,0,N,,37.2587167,126.95985,2021-09-16 4:30,2939,31010,수원시
GGB201000439,호매실스위첸19단지.능실마을22단지,0,N,,37.2585667,126.9602333,2021-09-16 4:30,2940,31010,수원시
GGB201000440,호매실엔루체,0,N,,37.25745,126.9621333,2021-09-16 4:30,2941,31010,수원시
GGB201000441,자목마을입구.한양수자인파크원아파트,0,N,,37.26645,126.9478167,2021-09-16 4:30,2937,31010,수원시
GGB201000442,한양수자인파크원아파트.자목마을입구,0,N,,37.2665333,126.9493833,2021-09-16 4:30,2938,31010,수원시
GGB201000445,서부공영차고지,0,N,,37.25545,126.9627167,2021-09-16 4:30,2948,31010,수원시
GGB201000446,서부공영차고지,0,N,,37.2552833,126.9629167,2021-09-16 4:30,2949,31010,수원시
GGB201000447,능실마을21단지.수원여대입구,0,N,,37.2542833,126.9619167,2021-09-16 4:30,2942,31010,수원시
GGB201000448,능실마을21단지.수원여대입구,0,N,,37.2542,126.9620167,2021-09-16 4:30,2943,31010,수원시
GGB201000449,고색뉴지엄.㈜쎄미시스코,0,N,,37.2398,126.9748667,2021-09-16 4:30,2346,31010,수원시
GGB201000451,호매실사거리,0,N,,37.26175,126.9640833,2021-09-16 4:30,2063,31010,수원시
GGB201000452,호매실사거리,0,N,,37.261,126.9651167,2021-09-16 4:30,2065,31010,수원시
GGB201000453,호매실도서관,0,N,,37.26625,126.9588333,2021-09-16 4:30,2955,31010,수원시
GGB201000454,호매실마을13단지.호매실도서관,0,N,,37.2660833,126.9590833,2021-09-16 4:30,2956,31010,수원시
GGB201000455,호매실쌍용아파트,0,N,,37.2680167,126.95125,2021-09-16 4:30,2947,31010,수원시
GGB201000456,프리시스㈜,0,N,,37.2378167,126.97825,2021-09-16 4:30,2347,31010,수원시
GGB201000457,㈜라온테크,0,N,,37.2379833,126.9827833,2021-09-16 4:30,2348,31010,수원시
GGB201000458,호매실엔루체,0,N,,37.2578,126.9623333,2021-09-16 4:30,2944,31010,수원시
GGB201000459,서수원레이크푸르지오1단지,0,N,,37.2997333,126.95285,2021-09-16 4:30,2945,31010,수원시
GGB201000460,서수원레이크푸르지오2단지,0,N,,37.2996333,126.9524333,2021-09-16 4:30,2946,31010,수원시
GGB201000462,극동스타클래스아파트,0,N,,37.2703333,126.9449833,2021-09-16 4:30,2077,31010,수원시
GGB201000463,신미주.호반베르디움.일신건영아파트,0,N,,37.2704167,126.95305,2021-09-16 4:30,2996,31010,수원시
GGB201000464,호반베르디움.신미주.일신건영아파트,0,N,,37.2705667,126.9531333,2021-09-16 4:30,2995,31010,수원시
GGB201000465,당수초등학교.삼정아파트,0,N,,37.28995,126.9444833,2021-09-16 4:30,2869,31010,수원시
GGB201000468,권선구청.경기종합노동복지회관,0,N,,37.2562667,126.97065,2021-09-16 4:30,2953,31010,수원시
GGB201000469,권선구청.경기종합노동복지회관,0,N,,37.25605,126.9706833,2021-09-16 4:30,2954,31010,수원시
GGB201000470,구운동주민센터.서수원도서관,0,N,,37.2746333,126.97105,2021-09-16 4:30,2957,31010,수원시
GGB201000471,수원센트럴타운2단지.세류동성당,0,N,,37.2621,127.0061833,2021-09-16 4:30,2958,31010,수원시
GGB201000472,수원남부버스공영차고지,0,N,,37.2437667,127.0379333,2021-09-16 4:30,2960,31010,수원시
GGB201000474,수원역센트럴어반시티,0,N,,37.2611667,127.0037333,2021-09-16 4:30,2961,31010,수원시
GGB201000475,수원역센트럴어반시티,0,N,,37.2613167,127.0040167,2021-09-16 4:30,2962,31010,수원시
GGB201000476,세지로,0,N,,37.26275,127.0198667,2021-09-16 4:30,2968,31010,수원시
GGB201000477,수원아이파크5단지.곡정초등학교,0,N,,37.2403833,127.02555,2021-09-16 4:30,2969,31010,수원시
GGB201000478,수원아이파크5단지.곡정초등학교,0,N,,37.2399833,127.0260667,2021-09-16 4:30,2970,31010,수원시
