"학교ID",학교명,학교급구분,설립일자,설립형태,본교분교구분,운영상태,소재지지번주소,소재지도로명주소,시도교육청코드,시도교육청명,교육지원청코드,교육지원청명,생성일자,변경일자,위도,경도,데이터기준일자
B000002864,대구남덕초등학교,초등학교,1989-06-07,공립,본교,운영,대구광역시 남구 대명동 531-1,대구광역시 남구 앞산순환로93길 33,7240000,대구광역시교육청,7271000,대구광역시남부교육지원청,2013-11-29,2021-07-05,35.833062821,128.57394724,2021-09-15
B000003265,효광초등학교,초등학교,1990-03-30,공립,본교,운영,광주광역시 서구 광천동 650-290,광주광역시 서구 광천2길 33,7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2013-11-29,2021-07-05,35.166818095,126.87942465,2021-09-15
B000009986,덕산중학교,중학교,1955-09-25,공립,본교,운영,충청북도 진천군 덕산읍 용몽리 566-1,충청북도 진천군 덕산읍 몽촌2길 19,8000000,충청북도교육청,8081000,충청북도진천교육지원청,2013-11-29,2021-07-05,36.90726011,127.5104128,2021-09-15
B000006312,청웅초등학교,초등학교,1922-03-16,공립,본교,운영,전라북도 임실군 청웅면 구고리 111,전라북도 임실군 청웅면 청웅로 188,8320000,전라북도교육청,8431000,전라북도임실교육지원청,2013-11-29,2021-07-05,35.57142583,127.20490382,2021-09-15
B000025793,천안차암초등학교,초등학교,2015-04-22,공립,본교,운영,충청남도 천안시 서북구 차암동 549,충청남도 천안시 서북구 3공단6로 85-20,8140000,충청남도교육청,8151000,충청남도천안교육지원청,2013-11-29,2021-07-05,36.84458893,127.105979,2021-09-15
B000006136,영만초등학교,초등학교,1968-05-28,공립,본교,운영,전라북도 익산시 오산면 장신리 1129,전라북도 익산시 오산면 선화로4길 42-9,8320000,전라북도교육청,8351000,전라북도익산교육지원청,2013-11-29,2021-07-05,35.947709256,126.93097661,2021-09-15
B000003391,대전오류초등학교,초등학교,1988-05-12,공립,본교,운영,대전광역시 중구 오류동 175-2,대전광역시 중구 오류로 46,7430000,대전광역시교육청,7441000,대전광역시동부교육지원청,2013-11-29,2021-07-05,36.325038287,127.40486325,2021-09-15
B000011495,안양공업고등학교,고등학교,1948-03-15,공립,본교,운영,경기도 안양시 만안구 안양동 881-3,경기도 안양시 만안구 양화로28번길 69,7530000,경기도교육청,7569000,경기도안양과천교육지원청,2013-11-29,2021-07-05,37.399563919,126.91432902,2021-09-15
B000007763,칠천초등학교,초등학교,1941-05-27,공립,본교,운영,경상남도 거제시 하청면 연구리 445-1,경상남도 거제시 하청면 칠천로 372,9010000,경상남도교육청,9111000,경상남도거제교육지원청,2013-11-29,2021-07-05,34.984227788,128.62478375,2021-09-15
B000022492,거제양정초등학교,초등학교,2018-09-01,공립,본교,운영,경상남도 거제시 양정동 91-4,경상남도 거제시 양정2길 15,9010000,경상남도교육청,9111000,경상남도거제교육지원청,2013-11-29,2021-07-05,34.871739847,128.6512308,2021-09-15
B000005473,평곡초등학교,초등학교,1946-09-01,공립,본교,운영,충청북도 음성군 음성읍 평곡리 805,충청북도 음성군 음성읍 약현길 8,8000000,충청북도교육청,8101000,충청북도음성교육지원청,2013-11-29,2021-07-05,36.929079007,127.7012263,2021-09-15
B000010222,전주양지중학교,중학교,1993-04-03,공립,본교,운영,전라북도 전주시 완산구 평화동2가 581-15,전라북도 전주시 완산구 양지2길 11-16,8320000,전라북도교육청,8331000,전라북도전주교육지원청,2013-11-29,2021-07-05,35.791741353,127.12438649,2021-09-15
B000008646,율원중학교,중학교,2011-03-01,공립,본교,운영,대구광역시 동구 율하동 1623,대구광역시 동구 율하동로 20,7240000,대구광역시교육청,7251000,대구광역시동부교육지원청,2013-11-29,2021-07-05,35.861386312,128.7018721,2021-09-15
B000011840,대전외국어고등학교,고등학교,1994-09-24,공립,본교,운영,대전광역시 서구 내동 220-13,대전광역시 서구 신갈마로 19,7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2013-11-29,2021-07-05,36.336585658,127.36562421,2021-09-15
B000008627,부산수영중학교,중학교,1955-06-20,공립,본교,운영,부산광역시 수영구 광안동 732,부산광역시 수영구 호암로38,7150000,부산광역시교육청,7211000,부산광역시해운대교육지원청,2013-11-29,2021-07-05,35.156797377,129.10972431,2021-09-15
B000011914,경남외국어고등학교,고등학교,1987-10-19,사립,본교,운영,경상남도 양산시 어곡동 1427-1,경상남도 양산시 어실로 388,9010000,경상남도교육청,9151000,경상남도양산교육지원청,2013-11-29,2021-07-05,35.397125415,129.0134242,2021-09-15
B000002778,대구신매초등학교,초등학교,1993-11-01,공립,본교,운영,대구광역시 수성구 신매동 583,대구광역시 수성구 달구벌대로650길 26,7240000,대구광역시교육청,7251000,대구광역시동부교육지원청,2013-11-29,2021-07-05,35.83660884,128.70926634,2021-09-15
B000011070,삼천포여자중학교,중학교,1946-06-20,사립,본교,운영,경상남도 사천시 용강동 740,경상남도 사천시 강청길 58-19,9010000,경상남도교육청,9081000,경상남도사천교육지원청,2013-11-29,2021-07-05,34.943580346,128.08532535,2021-09-15
B000012090,강일고등학교,고등학교,2010-04-04,공립,본교,운영,서울특별시 강동구 강일동 685-1,서울특별시 강동구 아리수로98길 40,7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2013-11-29,2021-07-05,37.563828099,127.17790347,2021-09-15
B000012364,대전한빛고등학교,고등학교,1989-02-16,사립,본교,운영,대전광역시 중구 안영동 600,대전광역시 중구 대둔산로 119-37,7430000,대전광역시교육청,7441000,대전광역시동부교육지원청,2013-11-29,2021-07-05,36.281244545,127.37335285,2021-09-15
B000009333,청덕중학교,중학교,2008-11-01,공립,본교,운영,경기도 용인시 기흥구 청덕동 523,경기도 용인시 기흥구 구성1로 23,7530000,경기도교육청,7751000,경기도용인교육지원청,2013-11-29,2021-07-05,37.293182557,127.14516136,2021-09-15
B000009001,대전중앙중학교,중학교,1948-04-01,사립,본교,운영,대전광역시 중구 중촌동 14-1,대전광역시 중구 대종로 634,7430000,대전광역시교육청,7441000,대전광역시동부교육지원청,2013-11-29,2021-07-05,36.338422775,127.41478909,2021-09-15
B000011896,전남체육고등학교,고등학교,2003-03-01,공립,본교,운영,전라남도 무안군 일로읍 월암리 16-4,전라남도 무안군 일로읍 일로로 126,8490000,전라남도교육청,8661000,전라남도무안교육지원청,2013-11-29,2021-07-05,34.845337693,126.49620937,2021-09-15
B000013173,영일고등학교,고등학교,1978-11-08,사립,본교,운영,경상북도 포항시 남구 연일읍 동문리 47-1,경상북도 포항시 남구 연일읍 동문로 56,8750000,경상북도교육청,8761000,경상북도포항교육지원청,2013-11-29,2021-07-05,35.995500784,129.35342522,2021-09-15
B000002002,서울영문초등학교,초등학교,2005-05-08,공립,본교,운영,서울특별시 영등포구 문래동6가 13,서울특별시 영등포구 문래로 56,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2021-07-05,37.51980741,126.88758909,2021-09-15
B000003266,광주상무초등학교,초등학교,1962-12-01,공립,본교,운영,광주광역시 서구 금호동 446,광주광역시 서구 금호운천길 67,7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2013-11-29,2021-07-05,35.140832099,126.85471744,2021-09-15
B000010139,부여중학교,중학교,1946-09-20,공립,본교,운영,충청남도 부여군 부여읍 동남리 463,충청남도 부여군 부여읍 석탑로 14,8140000,충청남도교육청,8231000,충청남도부여교육지원청,2013-11-29,2021-07-05,36.277994309,126.91412869,2021-09-15
B000006172,태인초등학교,초등학교,1911-09-25,공립,본교,운영,전라북도 정읍시 태인면 태성리 429,전라북도 정읍시 태인면 동헌길 16,8320000,전라북도교육청,8361000,전라북도정읍교육지원청,2013-11-29,2021-07-05,35.653814541,126.94663154,2021-09-15
B000022955,논산대건고등학교,고등학교,1946-04-05,사립,본교,운영,충청남도 논산시 등화동 5,충청남도 논산시 논산대로 119,8140000,충청남도교육청,8222000,충청남도논산계룡교육지원청,2013-11-29,2021-07-05,36.18480394,127.0784383,2021-09-15
B000026693,남양주월산초등학교,초등학교,2015-10-30,공립,본교,운영,경기도 남양주시 화도읍 월산리 1528-1,경기도 남양주시 화도읍 경춘로2290번길 50,7530000,경기도교육청,7652000,경기도구리남양주교육지원청,2013-11-29,2021-07-05,37.654000225,127.3404193,2021-09-15
B000006247,용봉초등학교,초등학교,1949-09-01,공립,본교,운영,전라북도 완주군 봉동읍 구만리 470-1,전라북도 완주군 봉동읍 완주로 449,8320000,전라북도교육청,8391000,전라북도완주교육지원청,2013-11-29,2021-07-05,35.905801054,127.1559487,2021-09-15
B000027083,옥빛초등학교,초등학교,2020-05-01,공립,본교,운영,경기도 양주시 옥정동 1054,경기도 양주시 옥정로4길 38,7530000,경기도교육청,7602000,경기도동두천양주교육지원청,2013-11-29,2021-07-05,37.814583121,127.09323346,2021-09-15
B000004939,옥계초등학교금진분교장,초등학교,1961-08-07,공립,분교,운영,강원도 강릉시 옥계면 금진리 417-2,강원도 강릉시 옥계면 금진안길 2,7800000,강원도교육청,7831000,강원도강릉교육지원청,2013-11-29,2021-07-05,37.634957128,129.0434718,2021-09-15
B000005517,천안용소초등학교,초등학교,2006-03-01,공립,본교,운영,충청남도 천안시 동남구 용곡동 476-17,충청남도 천안시 동남구 일봉로 82-18,8140000,충청남도교육청,8151000,충청남도천안교육지원청,2013-11-29,2021-07-05,36.78945648,127.13587994,2021-09-15
B000005186,비봉초등학교,초등학교,1965-03-01,공립,본교,운영,강원도 양구군 양구읍 하리 43,강원도 양구군 양구읍 관공서로 56,7800000,강원도교육청,7951000,강원도양구교육지원청,2013-11-29,2021-07-05,38.110589552,127.98806754,2021-09-15
B000007800,칠서초등학교이룡분교장,초등학교,1943-04-14,공립,분교,운영,경상남도 함안군 칠서면 이룡리 900,경상남도 함안군 칠서면 삼칠로 1335,9010000,경상남도교육청,9131000,경상남도함안교육지원청,2013-11-29,2021-07-05,35.387598961,128.50564207,2021-09-15
B000005531,천안쌍용초등학교,초등학교,1996-03-01,공립,본교,운영,충청남도 천안시 서북구 쌍용동 1300,충청남도 천안시 서북구 쌍용6길 9,8140000,충청남도교육청,8151000,충청남도천안교육지원청,2013-11-29,2021-07-05,36.801088022,127.12245877,2021-09-15
B000012641,이천세무고등학교,고등학교,1958-03-15,공립,본교,운영,경기도 이천시 설성면 금당리 175,경기도 이천시 설성면 설성로15번길 26,7530000,경기도교육청,7741000,경기도이천교육지원청,2013-11-29,2021-07-05,37.136074919,127.51888547,2021-09-15
B000013377,범어고등학교,고등학교,2011-06-07,공립,본교,운영,경상남도 양산시 물금읍 범어리 2712-7,경상남도 양산시 물금읍 신주로 88,9010000,경상남도교육청,9151000,경상남도양산교육지원청,2013-11-29,2021-07-05,35.32971211,129.0184462,2021-09-15
B000007937,웅양초등학교,초등학교,1920-05-01,공립,본교,운영,경상남도 거창군 웅양면 노현리 292,경상남도 거창군 웅양면 웅양로 1403,9010000,경상남도교육청,9211000,경상남도거창교육지원청,2013-11-29,2021-07-05,35.803232925,127.91536366,2021-09-15
B000003803,신도초등학교,초등학교,1993-10-20,공립,본교,운영,경기도 부천시 중동 1172-1,경기도 부천시 부흥로 137,7530000,경기도교육청,7581000,경기도부천교육지원청,2013-11-29,2021-07-05,37.497831849,126.75811945,2021-09-15
B000012629,통진고등학교,고등학교,1949-09-05,사립,본교,운영,경기도 김포시 통진읍 마송리 25-6,경기도 김포시 통진읍 김포대로 2165,7530000,경기도교육청,7771000,경기도김포교육지원청,2013-11-29,2021-07-05,37.685853108,126.60214757,2021-09-15
B000007823,삼성초등학교,초등학교,1949-10-20,공립,본교,운영,경상남도 양산시 북정동 383,경상남도 양산시 북정13길 28,9010000,경상남도교육청,9151000,경상남도양산교육지원청,2013-11-29,2021-07-05,35.364142036,129.04761583,2021-09-15
B000011381,대양고등학교,고등학교,1954-05-23,사립,본교,운영,부산광역시 남구 문현동 303-3,부산광역시 남구 지게골로 128-27,7150000,부산광역시교육청,7181000,부산광역시남부교육지원청,2013-11-29,2021-07-05,35.133382184,129.07397975,2021-09-15
B000013348,김해여자고등학교,고등학교,1955-06-20,공립,본교,운영,경상남도 김해시 대성동 189,경상남도 김해시 가락로 150,9010000,경상남도교육청,9091000,경상남도김해교육지원청,2013-11-29,2021-07-05,35.239797032,128.87959288,2021-09-15
B000003730,성남중앙초등학교,초등학교,1978-12-05,공립,본교,운영,경기도 성남시 중원구 성남동 2580,경기도 성남시 중원구 원터로94번길 7,7530000,경기도교육청,7551000,경기도성남교육지원청,2013-11-29,2021-07-05,37.436254923,127.14355883,2021-09-15
B000009699,갈월중학교,중학교,2001-03-01,공립,본교,운영,경기도 포천시 소흘읍 이가팔리 487,경기도 포천시 소흘읍 죽엽산로 56-12,7530000,경기도교육청,7711000,경기도포천교육지원청,2013-11-29,2021-07-05,37.824007843,127.15325724,2021-09-15
B000004441,북내초등학교,초등학교,1919-10-23,공립,본교,운영,경기도 여주시 북내면 당우리 175,경기도 여주시 북내면 여양2로 304,7530000,경기도교육청,7661000,경기도여주교육지원청,2013-11-29,2021-07-05,37.329417036,127.68061224,2021-09-15
B000011197,상주중학교,중학교,1963-12-16,사립,본교,운영,경상남도 남해군 상주면 상주리 590-1,경상남도 남해군 상주면 남해대로 651,9010000,경상남도교육청,9171000,경상남도남해교육지원청,2013-11-29,2021-07-05,34.721162058,127.99113913,2021-09-15
