사고다발지FID,사고다발지ID,법정동코드,지점코드,시도시군구명,지점명,발생건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤
205126,2014109,4119510900,41195002  ,경기도 부천시 원미구2,경기도 부천시 원미구 상동(성록(주) 부근),9,9,0,3,5,1,126.7526317,37.50495503,"{""type"":""Polygon"",""coordinates"":[[[126.7542311,37.5062292],[126.7538884,37.5064533],[126.7534973,37.5066199],[126.753073,37.5067224],[126.7526317,37.506757],[126.7521904,37.5067224],[126.751766,37.5066199],[126.751375,37.5064533],[126.7510322,37.5062292],[126.7507509,37.5059562],[126.7505419,37.5056446],[126.7504132,37.5053066],[126.7503697,37.504955],[126.7504132,37.5046035],[126.7505419,37.5042654],[126.750751,37.5039539],[126.7510323,37.5036808],[126.751375,37.5034567],[126.7517661,37.5032902],[126.7521904,37.5031876],[126.7526317,37.503153],[126.7530729,37.5031876],[126.7534973,37.5032902],[126.7538883,37.5034567],[126.7542311,37.5036808],[126.7545124,37.5039539],[126.7547214,37.5042654],[126.7548501,37.5046035],[126.7548936,37.504955],[126.7548502,37.5053066],[126.7547214,37.5056446],[126.7545124,37.5059562],[126.7542311,37.5062292]]]}"
204830,2014109,4119510800,41195003  ,경기도 부천시 원미구3,경기도 부천시 원미구 중동(계남고가 부근),8,8,0,4,3,1,126.7757178,37.50336645,"{""type"":""Polygon"",""coordinates"":[[[126.7773173,37.5046407],[126.7769745,37.5048648],[126.7765834,37.5050313],[126.7761591,37.5051338],[126.7757178,37.5051685],[126.7752766,37.5051338],[126.7748522,37.5050313],[126.7744612,37.5048648],[126.7741184,37.5046407],[126.7738371,37.5043676],[126.7736281,37.504056],[126.7734994,37.503718],[126.7734559,37.5033664],[126.7734994,37.5030149],[126.7736281,37.5026768],[126.7738372,37.5023653],[126.7741185,37.5020922],[126.7744612,37.5018681],[126.7748523,37.5017016],[126.7752766,37.5015991],[126.7757178,37.5015644],[126.7761591,37.5015991],[126.7765834,37.5017016],[126.7769745,37.5018681],[126.7773172,37.5020922],[126.7775985,37.5023653],[126.7778075,37.5026768],[126.7779363,37.5030149],[126.7779797,37.5033664],[126.7779363,37.503718],[126.7778076,37.504056],[126.7775986,37.5043676],[126.7773173,37.5046407]]]}"
204831,2014109,4119510800,41195004  ,경기도 부천시 원미구4,경기도 부천시 원미구 중동(중동대로사거리 부근),8,8,0,2,5,1,126.758262,37.50531275,"{""type"":""Polygon"",""coordinates"":[[[126.7598615,37.506587],[126.7595187,37.5068111],[126.7591276,37.5069776],[126.7587033,37.5070801],[126.758262,37.5071148],[126.7578207,37.5070801],[126.7573964,37.5069776],[126.7570053,37.5068111],[126.7566625,37.506587],[126.7563812,37.5063139],[126.7561722,37.5060023],[126.7560435,37.5056643],[126.7560001,37.5053127],[126.7560435,37.5049612],[126.7561723,37.5046231],[126.7563813,37.5043116],[126.7566626,37.5040385],[126.7570054,37.5038144],[126.7573964,37.5036479],[126.7578207,37.5035454],[126.758262,37.5035107],[126.7587033,37.5035454],[126.7591276,37.5036479],[126.7595187,37.5038144],[126.7598614,37.5040385],[126.7601427,37.5043116],[126.7603518,37.5046231],[126.7604805,37.5049612],[126.760524,37.5053127],[126.7604805,37.5056643],[126.7603518,37.5060023],[126.7601428,37.5063139],[126.7598615,37.506587]]]}"
204832,2014109,4119510800,41195005  ,경기도 부천시 원미구5,경기도 부천시 원미구 중동(가리뫼4거리 부근),6,6,0,4,1,1,126.7674296,37.50443519,"{""type"":""Polygon"",""coordinates"":[[[126.769029,37.5057094],[126.7686863,37.5059335],[126.7682952,37.5061],[126.7678709,37.5062026],[126.7674296,37.5062372],[126.7669883,37.5062026],[126.766564,37.5061],[126.7661729,37.5059335],[126.7658301,37.5057094],[126.7655488,37.5054363],[126.7653398,37.5051248],[126.7652111,37.5047867],[126.7651677,37.5044352],[126.7652111,37.5040836],[126.7653399,37.5037456],[126.7655489,37.503434],[126.7658302,37.503161],[126.766173,37.5029369],[126.766564,37.5027703],[126.7669883,37.5026678],[126.7674296,37.5026332],[126.7678709,37.5026678],[126.7682952,37.5027703],[126.7686862,37.5029369],[126.769029,37.503161],[126.7693103,37.503434],[126.7695193,37.5037456],[126.769648,37.5040836],[126.7696915,37.5044352],[126.7696481,37.5047867],[126.7695194,37.5051248],[126.7693103,37.5054363],[126.769029,37.5057094]]]}"
5530109,2014109,4119510800,41195006  ,경기도 부천시 원미구6,경기도 부천시 원미구 중동(계남고삼거리 부근),5,5,0,4,0,1,126.770908,37.49528648,"{""type"":""Polygon"",""coordinates"":[[[126.7725073,37.4965607],[126.7721645,37.4967848],[126.7717735,37.4969513],[126.7713493,37.4970539],[126.770908,37.4970885],[126.7704668,37.4970539],[126.7700425,37.4969513],[126.7696515,37.4967848],[126.7693088,37.4965607],[126.7690275,37.4962876],[126.7688185,37.4959761],[126.7686898,37.495638],[126.7686464,37.4952865],[126.7686898,37.4949349],[126.7688185,37.4945969],[126.7690276,37.4942853],[126.7693088,37.4940122],[126.7696515,37.4937881],[126.7700425,37.4936216],[126.7704668,37.4935191],[126.770908,37.4934845],[126.7713492,37.4935191],[126.7717735,37.4936216],[126.7721645,37.4937881],[126.7725072,37.4940122],[126.7727885,37.4942853],[126.7729975,37.4945969],[126.7731262,37.4949349],[126.7731697,37.4952865],[126.7731262,37.495638],[126.7729975,37.4959761],[126.7727885,37.4962876],[126.7725073,37.4965607]]]}"
205124,2014109,4119510800,41195007  ,경기도 부천시 원미구7,경기도 부천시 원미구 중동(포도마을사거리 부근),5,5,0,2,1,2,126.7629252,37.50213953,"{""type"":""Polygon"",""coordinates"":[[[126.7645246,37.5034137],[126.7641818,37.5036378],[126.7637908,37.5038044],[126.7633665,37.5039069],[126.7629252,37.5039415],[126.7624839,37.5039069],[126.7620596,37.5038044],[126.7616685,37.5036378],[126.7613258,37.5034137],[126.7610445,37.5031407],[126.7608355,37.5028291],[126.7607068,37.5024911],[126.7606633,37.5021395],[126.7607068,37.501788],[126.7608355,37.5014499],[126.7610445,37.5011384],[126.7613258,37.5008653],[126.7616686,37.5006412],[126.7620596,37.5004747],[126.7624839,37.5003721],[126.7629252,37.5003375],[126.7633664,37.5003721],[126.7637907,37.5004747],[126.7641818,37.5006412],[126.7645245,37.5008653],[126.7648058,37.5011384],[126.7650148,37.5014499],[126.7651436,37.501788],[126.765187,37.5021395],[126.7651436,37.5024911],[126.7650149,37.5028291],[126.7648059,37.5031407],[126.7645246,37.5034137]]]}"
5431007,2014109,4119510900,41195008  ,경기도 부천시 원미구8,경기도 부천시 원미구 상동(상동엘리트보습학원(중등부) 부근),5,6,0,1,5,0,126.7553949,37.50021022,"{""type"":""Polygon"",""coordinates"":[[[126.7569943,37.5014844],[126.7566515,37.5017085],[126.7562605,37.5018751],[126.7558362,37.5019776],[126.7553949,37.5020122],[126.7549536,37.5019776],[126.7545293,37.5018751],[126.7541383,37.5017085],[126.7537955,37.5014844],[126.7535143,37.5012113],[126.7533052,37.5008998],[126.7531765,37.5005618],[126.7531331,37.5002102],[126.7531766,37.4998586],[126.7533053,37.4995206],[126.7535143,37.4992091],[126.7537956,37.498936],[126.7541383,37.4987119],[126.7545294,37.4985454],[126.7549537,37.4984428],[126.7553949,37.4984082],[126.7558361,37.4984428],[126.7562604,37.4985454],[126.7566515,37.4987119],[126.7569942,37.498936],[126.7572755,37.4992091],[126.7574845,37.4995206],[126.7576132,37.4998586],[126.7576567,37.5002102],[126.7576132,37.5005618],[126.7574845,37.5008998],[126.7572755,37.5012113],[126.7569943,37.5014844]]]}"
205129,2014109,4119510100,41195009  ,경기도 부천시 원미구9,경기도 부천시 원미구 원미동(복개천사거리 부근),5,5,0,1,3,1,126.7842112,37.49085508,"{""type"":""Polygon"",""coordinates"":[[[126.7858104,37.4921293],[126.7854677,37.4923534],[126.7850767,37.4925199],[126.7846525,37.4926225],[126.7842112,37.4926571],[126.78377,37.4926225],[126.7833458,37.4925199],[126.7829548,37.4923534],[126.7826121,37.4921293],[126.7823308,37.4918562],[126.7821219,37.4915447],[126.7819932,37.4912066],[126.7819497,37.4908551],[126.7819932,37.4905035],[126.7821219,37.4901655],[126.7823309,37.4898539],[126.7826121,37.4895808],[126.7829548,37.4893567],[126.7833458,37.4891902],[126.7837701,37.4890877],[126.7842112,37.4890531],[126.7846524,37.4890877],[126.7850767,37.4891902],[126.7854677,37.4893567],[126.7858104,37.4895808],[126.7860916,37.4898539],[126.7863006,37.4901655],[126.7864293,37.4905035],[126.7864728,37.4908551],[126.7864293,37.4912066],[126.7863006,37.4915447],[126.7860917,37.4918562],[126.7858104,37.4921293]]]}"
205135,2014109,4119510800,41195010  ,경기도 부천시 원미구10,경기도 부천시 원미구 중동(신흥고가사거리 부근),5,5,0,1,3,1,126.777529,37.49824407,"{""type"":""Polygon"",""coordinates"":[[[126.7791284,37.4995183],[126.7787856,37.4997424],[126.7783946,37.4999089],[126.7779703,37.5000115],[126.777529,37.5000461],[126.7770878,37.5000115],[126.7766635,37.4999089],[126.7762725,37.4997424],[126.7759297,37.4995183],[126.7756484,37.4992452],[126.7754394,37.4989337],[126.7753107,37.4985956],[126.7752673,37.498244],[126.7753108,37.4978925],[126.7754395,37.4975545],[126.7756485,37.4972429],[126.7759298,37.4969698],[126.7762725,37.4967457],[126.7766635,37.4965792],[126.7770878,37.4964767],[126.777529,37.4964421],[126.7779703,37.4964767],[126.7783946,37.4965792],[126.7787856,37.4967457],[126.7791283,37.4969698],[126.7794096,37.4972429],[126.7796186,37.4975545],[126.7797473,37.4978925],[126.7797908,37.498244],[126.7797473,37.4985956],[126.7796186,37.4989337],[126.7794096,37.4992452],[126.7791284,37.4995183]]]}"
205122,2014109,4119510800,41195011  ,경기도 부천시 원미구11,경기도 부천시 원미구 중동(미리내마을(롯데아파트) 부근),5,5,0,1,2,2,126.7698316,37.50114452,"{""type"":""Polygon"",""coordinates"":[[[126.771431,37.5024187],[126.7710883,37.5026428],[126.7706972,37.5028094],[126.7702729,37.5029119],[126.7698316,37.5029465],[126.7693904,37.5029119],[126.768966,37.5028094],[126.768575,37.5026428],[126.7682322,37.5024187],[126.767951,37.5021457],[126.767742,37.5018341],[126.7676133,37.5014961],[126.7675698,37.5011445],[126.7676133,37.5007929],[126.767742,37.5004549],[126.767951,37.5001434],[126.7682323,37.4998703],[126.768575,37.4996462],[126.7689661,37.4994797],[126.7693904,37.4993771],[126.7698316,37.4993425],[126.7702729,37.4993771],[126.7706972,37.4994797],[126.7710882,37.4996462],[126.771431,37.4998703],[126.7717122,37.5001434],[126.7719213,37.5004549],[126.77205,37.5007929],[126.7720935,37.5011445],[126.77205,37.5014961],[126.7719213,37.5018341],[126.7717123,37.5021457],[126.771431,37.5024187]]]}"
205128,2014109,4119510800,41195012  ,경기도 부천시 원미구12,경기도 부천시 원미구 중동(꿈마을사거리 부근),4,4,0,1,3,0,126.7803817,37.50265916,"{""type"":""Polygon"",""coordinates"":[[[126.7819811,37.5039334],[126.7816383,37.5041575],[126.7812473,37.504324],[126.7808229,37.5044265],[126.7803817,37.5044612],[126.7799404,37.5044265],[126.7795161,37.504324],[126.779125,37.5041575],[126.7787822,37.5039334],[126.778501,37.5036603],[126.7782919,37.5033487],[126.7781632,37.5030107],[126.7781198,37.5026591],[126.7781633,37.5023076],[126.778292,37.5019695],[126.778501,37.501658],[126.7787823,37.5013849],[126.7791251,37.5011608],[126.7795161,37.5009943],[126.7799404,37.5008918],[126.7803817,37.5008571],[126.7808229,37.5008918],[126.7812472,37.5009943],[126.7816383,37.5011608],[126.781981,37.5013849],[126.7822623,37.501658],[126.7824713,37.5019695],[126.7826001,37.5023076],[126.7826435,37.5026591],[126.7826001,37.5030107],[126.7824714,37.5033487],[126.7822624,37.5036603],[126.7819811,37.5039334]]]}"
205130,2014109,4119510900,41195013  ,경기도 부천시 원미구13,경기도 부천시 원미구 상동(건강사거리 부근),4,4,0,1,3,0,126.7469516,37.50128082,"{""type"":""Polygon"",""coordinates"":[[[126.748551,37.502555],[126.7482082,37.5027791],[126.7478172,37.5029457],[126.7473929,37.5030482],[126.7469516,37.5030828],[126.7465103,37.5030482],[126.746086,37.5029457],[126.745695,37.5027791],[126.7453522,37.502555],[126.7450709,37.5022819],[126.7448619,37.5019704],[126.7447332,37.5016324],[126.7446898,37.5012808],[126.7447333,37.5009292],[126.744862,37.5005912],[126.745071,37.5002797],[126.7453523,37.5000066],[126.745695,37.4997825],[126.7460861,37.499616],[126.7465104,37.4995134],[126.7469516,37.4994788],[126.7473929,37.4995134],[126.7478172,37.499616],[126.7482082,37.4997825],[126.7485509,37.5000066],[126.7488322,37.5002797],[126.7490413,37.5005912],[126.74917,37.5009292],[126.7492134,37.5012808],[126.74917,37.5016324],[126.7490413,37.5019704],[126.7488323,37.5022819],[126.748551,37.502555]]]}"
5356757,2014109,4119510300,41195014  ,경기도 부천시 원미구14,경기도 부천시 원미구 춘의동(당아래사거리 부근),4,4,0,1,3,0,126.7937615,37.50467315,"{""type"":""Polygon"",""coordinates"":[[[126.7953609,37.5059474],[126.7950181,37.5061715],[126.7946271,37.506338],[126.7942027,37.5064405],[126.7937615,37.5064752],[126.7933202,37.5064405],[126.7928958,37.506338],[126.7925048,37.5061715],[126.792162,37.5059474],[126.7918807,37.5056743],[126.7916717,37.5053627],[126.791543,37.5050247],[126.7914995,37.5046731],[126.791543,37.5043216],[126.7916717,37.5039835],[126.7918807,37.503672],[126.7921621,37.5033989],[126.7925048,37.5031748],[126.7928959,37.5030083],[126.7933202,37.5029058],[126.7937615,37.5028711],[126.7942027,37.5029058],[126.794627,37.5030083],[126.7950181,37.5031748],[126.7953609,37.5033989],[126.7956422,37.503672],[126.7958512,37.5039835],[126.7959799,37.5043216],[126.7960234,37.5046731],[126.7959799,37.5050247],[126.7958512,37.5053627],[126.7956422,37.5056743],[126.7953609,37.5059474]]]}"
205134,2014109,4121010200,41210001  ,경기도 광명시1,경기도 광명시 철산동(철산역앞삼거리 부근),5,6,0,2,4,0,126.8659927,37.47467899,"{""type"":""Polygon"",""coordinates"":[[[126.8675916,37.4759532],[126.8672489,37.4761773],[126.866858,37.4763438],[126.8664338,37.4764464],[126.8659927,37.476481],[126.8655516,37.4764464],[126.8651275,37.4763438],[126.8647365,37.4761773],[126.8643939,37.4759532],[126.8641127,37.4756801],[126.8639038,37.4753686],[126.8637751,37.4750305],[126.8637317,37.474679],[126.8637752,37.4743274],[126.8639038,37.4739894],[126.8641128,37.4736778],[126.864394,37.4734048],[126.8647366,37.4731807],[126.8651275,37.4730141],[126.8655516,37.4729116],[126.8659927,37.472877],[126.8664338,37.4729116],[126.866858,37.4730141],[126.8672489,37.4731807],[126.8675915,37.4734048],[126.8678727,37.4736778],[126.8680816,37.4739894],[126.8682103,37.4743274],[126.8682538,37.474679],[126.8682103,37.4750305],[126.8680817,37.4753686],[126.8678727,37.4756801],[126.8675916,37.4759532]]]}"
205133,2014109,4121010200,41210002  ,경기도 광명시2,경기도 광명시 철산동(중앙로사거리 부근),4,5,0,4,1,0,126.8693211,37.4768427,"{""type"":""Polygon"",""coordinates"":[[[126.87092,37.4781169],[126.8705774,37.478341],[126.8701864,37.4785075],[126.8697623,37.4786101],[126.8693211,37.4786447],[126.86888,37.4786101],[126.8684558,37.4785075],[126.8680649,37.478341],[126.8677223,37.4781169],[126.8674411,37.4778438],[126.8672321,37.4775323],[126.8671035,37.4771942],[126.86706,37.4768427],[126.8671035,37.4764911],[126.8672322,37.4761531],[126.8674411,37.4758415],[126.8677223,37.4755685],[126.868065,37.4753444],[126.8684559,37.4751779],[126.86888,37.4750753],[126.8693211,37.4750407],[126.8697622,37.4750753],[126.8701864,37.4751779],[126.8705773,37.4753444],[126.8709199,37.4755685],[126.8712011,37.4758415],[126.8714101,37.4761531],[126.8715388,37.4764911],[126.8715822,37.4768427],[126.8715388,37.4771942],[126.8714101,37.4775323],[126.8712012,37.4778438],[126.87092,37.4781169]]]}"
5394384,2014109,4122011400,41220001  ,경기도 평택시1,경기도 평택시 통복동(통복로터리B 부근),5,5,0,2,3,0,127.0832383,36.99569551,"{""type"":""Polygon"",""coordinates"":[[[127.084827,36.9969698],[127.0844865,36.9971939],[127.0840981,36.9973605],[127.0836766,36.997463],[127.0832383,36.9974977],[127.0827999,36.997463],[127.0823785,36.9973605],[127.08199,36.9971939],[127.0816495,36.9969698],[127.0813701,36.9966967],[127.0811625,36.9963851],[127.0810347,36.9960471],[127.0809915,36.9956955],[127.0810347,36.9953439],[127.0811626,36.9950058],[127.0813702,36.9946943],[127.0816496,36.9944212],[127.0819901,36.9941971],[127.0823785,36.9940305],[127.0828,36.993928],[127.0832383,36.9938933],[127.0836766,36.993928],[127.0840981,36.9940305],[127.0844865,36.9941971],[127.084827,36.9944212],[127.0851064,36.9946943],[127.085314,36.9950058],[127.0854419,36.9953439],[127.0854851,36.9956955],[127.0854419,36.9960471],[127.085314,36.9963851],[127.0851064,36.9966967],[127.084827,36.9969698]]]}"
5374826,2014109,4125010300,41250001  ,경기도 동두천시1,경기도 동두천시 생연동(호동식품 부근),5,5,0,2,2,1,127.0578823,37.90284801,"{""type"":""Polygon"",""coordinates"":[[[127.0594903,37.9041221],[127.0591457,37.9043462],[127.0587526,37.9045127],[127.058326,37.9046153],[127.0578823,37.9046499],[127.0574387,37.9046153],[127.057012,37.9045127],[127.0566189,37.9043462],[127.0562743,37.9041221],[127.0559915,37.9038491],[127.0557813,37.9035375],[127.0556519,37.9031995],[127.0556082,37.902848],[127.055652,37.9024965],[127.0557814,37.9021584],[127.0559915,37.9018469],[127.0562743,37.9015739],[127.0566189,37.9013498],[127.0570121,37.9011833],[127.0574387,37.9010807],[127.0578823,37.9010461],[127.058326,37.9010807],[127.0587525,37.9011833],[127.0591457,37.9013498],[127.0594903,37.9015739],[127.0597731,37.9018469],[127.0599833,37.9021584],[127.0601127,37.9024965],[127.0601564,37.902848],[127.0601127,37.9031995],[127.0599833,37.9035375],[127.0597732,37.9038491],[127.0594903,37.9041221]]]}"
205441,2014109,4127110300,41271001  ,경기도 안산시 상록구1,경기도 안산시 상록구 사동(석호초교사거리 부근),5,5,0,2,3,0,126.8474233,37.30324035,"{""type"":""Polygon"",""coordinates"":[[[126.8490185,37.3045146],[126.8486766,37.3047387],[126.8482866,37.3049052],[126.8478634,37.3050078],[126.8474233,37.3050424],[126.8469832,37.3050078],[126.84656,37.3049052],[126.84617,37.3047387],[126.8458281,37.3045146],[126.8455476,37.3042415],[126.8453391,37.30393],[126.8452107,37.3035919],[126.8451674,37.3032403],[126.8452108,37.3028888],[126.8453391,37.3025507],[126.8455476,37.3022392],[126.8458282,37.3019661],[126.84617,37.301742],[126.84656,37.3015754],[126.8469832,37.3014729],[126.8474233,37.3014383],[126.8478634,37.3014729],[126.8482866,37.3015754],[126.8486766,37.301742],[126.8490184,37.3019661],[126.849299,37.3022392],[126.8495074,37.3025507],[126.8496358,37.3028888],[126.8496792,37.3032403],[126.8496358,37.3035919],[126.8495075,37.30393],[126.849299,37.3042415],[126.8490185,37.3045146]]]}"
