시군명,정류소명,정류소영문명,정류소id,정류소번호,중앙차로여부,관할관청,위치,lat,lon
수원시,광교차고지.연화장입구,"Gwanggyo Garage, Suwon City Facilities Management Corporation",203000306,4283,노변정류장,경기도 수원시,경기도 수원시 영통구 하동,37.2874167,127.0782667
수원시,광교체육센터.다산중학교,"Gwanggyo Sports Center, Dasan Middle School ",203000403,4399,노변정류장,경기도 수원시,경기도 수원시 영통구 원천동,37.2835833,127.0517
수원시,광교체육센터.다산중학교,"Gwanggyo Sports Center, Dasan Middle School ",203000402,4398,노변정류장,경기도 수원시,경기도 수원시 권선구 오목천동,37.2834,127.0518
수원시,광교초등학교.광교홍재도서관,Gwanggyo Elementary School ,203000263,4262,노변정류장,경기도 수원시,경기도 수원시 영통구 이의동,37.3038167,127.0472833
수원시,광교초등학교.광교홍재도서관,Gwanggyo Elementary School ,203000262,4261,노변정류장,경기도 수원시,경기도 수원시 영통구 이의동,37.30385,127.0474833
수원시,광교카페거리.대림e편한세상,"Gwanggyo Caf? Street, Daelim e-pyeonhansesang",203000325,4303,노변정류장,경기도 수원시,경기도 수원시 영통구 이의동,37.2931,127.0534333
수원시,광교카페거리.대림e편한세상,"Gwanggyo Caf? Street, Daelim e-pyeonhansesang",203000326,4304,노변정류장,경기도 수원시,경기도 수원시 영통구 이의동,37.2929833,127.0533333
수원시,광교카페거리입구,Gwanggyo Caf? Street,203000439,4426,노변정류장,경기도 수원시,,37.2951833,127.0563167
수원시,광교카페거리입구,Gwanggyo Caf? Street,203000438,4425,노변정류장,경기도 수원시,,37.2949,127.0561667
수원시,광교터널진입(경유),,277103227,,,,,37.3076833,127.0374
수원시,광교터널진입(경유),,277103226,,,,,37.31315,127.02675
수원시,광교테크노밸리.푸르지오월드마크,"Gwanggyo Techno-Valley, Prugio World Mark",203000041,4185,노변정류장,경기도 수원시,경기도 수원시 영통구 이의동,37.2934,127.04785
수원시,광교테크노밸리.푸르지오월드마크,"Gwanggyo Techno-Valley, Prugio World Mark",203000042,4186,노변정류장,경기도 수원시,경기도 수원시 영통구 이의동,37.2924333,127.0474167
수원시,광교파인렉스오피스텔,Gwanggyo Pinelex Officetel,203000443,4430,노변정류장,경기도 수원시,,37.3000833,127.0422167
수원시,광교파인렉스오피스텔,Gwanggyo Pinelex Officetel,203000440,4427,노변정류장,경기도 수원시,,37.30015,127.0423667
수원시,광교푸르지오월드마크,,203509800,,,,,37.2913,127.0482333
수원시,광교푸르지오월드마크,,203509790,,,,,37.2910667,127.0479833
수원시,광교한양수자인,Gwanggyo Hanyang Sujain,203000313,4287,노변정류장,경기도 수원시,경기도 수원시 영통구 하동,37.2814167,127.0709167
수원시,광교한양수자인.호반가든하임,"Gwanggyo Hanyang Sujain, Hoban Garden ",203000264,4264,노변정류장,경기도 수원시,경기도 수원시 영통구 이의동,37.3052667,127.0487167
수원시,광교한양수자인.호반가든하임,"Gwanggyo Hanyang Sujain, Hoban Garden ",203000265,4263,노변정류장,경기도 수원시,경기도 수원시 영통구 이의동,37.3054167,127.0488167
수원시,광교해모로아파트,"Gwanggyo Well-being Town, LH Haemoro Apartment ",203000320,4022,노변정류장,경기도 수원시,경기도 수원시 영통구 이의동,37.3059333,127.052
수원시,광교해모로아파트,"Gwanggyo Well-being Town, LG Haemoro Apartment ",203000342,4321,노변정류장,경기도 수원시,경기도 수원시 영통구 이의동,37.3041167,127.0514
수원시,광교해모로아파트,"Gwanggyo Well-being Town, LH Haemoro Apartment ",203000319,4291,노변정류장,경기도 수원시,경기도 수원시 영통구 이의동,37.306,127.0517333
수원시,광교해모로아파트,"Gwanggyo Well-Being Town, LH Haemoro Apartment ",203000341,4320,노변정류장,경기도 수원시,경기도 수원시 영통구 이의동,37.30465,127.0516667
수원시,광교호반마을21단지,Gwanggyo Hoban Maeul 21-danji,203000311,4282,노변정류장,경기도 수원시,경기도 수원시 영통구 하동,37.2790167,127.0673833
수원시,광교호반마을21단지,Gwanggyo Hoban Maeul 21-danji ,203000310,4288,노변정류장,경기도 수원시,경기도 수원시 영통구 하동,37.2783,127.0674833
수원시,광교호반마을입구,Gwanggyo Hoban Maeul ,203000305,4278,노변정류장,경기도 수원시,경기도 수원시 영통구 하동,37.2764,127.0675667
수원시,광교호반마을입구,Gwanggyo Hoban Maeul ,203000304,4279,노변정류장,경기도 수원시,경기도 수원시 영통구 하동,37.2761667,127.0674833
수원시,광교호반베르디움,Gwanggyo Hoban Vertium,203000211,4377,노변정류장,경기도 수원시,경기도 수원시 영통구 원천동,37.2716333,127.05775
수원시,광교호수공원.스텝파크,"Gwanggyo Lake Park, Step Park",203000280,4270,노변정류장,경기도 수원시,경기도 수원시 영통구 하동,37.2898667,127.07005
수원시,광교호수공원.스텝파크,"Gwanggyo Lake Park, Step Park",203000281,4276,노변정류장,경기도 수원시,경기도 수원시 영통구 하동,37.2896,127.0701167
수원시,광교호수공원.제1주차장,"Gwanggyo Lake Park, Parking Lot 1",203000308,4334,노변정류장,경기도 수원시,경기도 수원시 영통구 하동,37.2754667,127.06665
수원시,광교호수공원.제1주차장,"Gwanggyo Lake Park, Parking Lot 1",203000309,4335,노변정류장,경기도 수원시,경기도 수원시 영통구 하동,37.2759,127.06645
수원시,광교호수공원.제2주차장,"Gwanggyo Lake Park, Parking Lot 2",203000312,4207,노변정류장,경기도 수원시,경기도 수원시 영통구 하동,37.2814833,127.0704667
수원시,광교호수공원입구,Gwanggyo Lake Park,203000434,4421,노변정류장,경기도 수원시,,37.28445,127.0571333
수원시,광교호수공원입구,Gwanggyo Lake Park ,203000071,4087,노변정류장,경기도 수원시,경기도 수원시 영통구 원천동,37.2709333,127.0596
수원시,광교호수공원입구,Gwanggyo Lake Park,203000175,4086,노변정류장,경기도 수원시,경기도 수원시 영통구 원천동,37.2707667,127.0590333
수원시,광교호수공원입구,Gwanggyo Lake Park,203000433,4420,노변정류장,경기도 수원시,,37.2844333,127.0569
수원시,광교호수마을(경유),,277102594,,,,,37.29275,127.0670667
수원시,광교호수마을.LH휴먼시아,"Gwanggyo Hosu Maeul, LH Humansia Apartment ",203000284,4302,노변정류장,경기도 수원시,경기도 수원시 영통구 하동,37.2922833,127.0660167
수원시,광교호수마을.LH휴먼시아,"Gwanggyo Hosu Maeul, LH Humansia Apartment ",203000285,4134,노변정류장,경기도 수원시,경기도 수원시 영통구 하동,37.2928833,127.06775
수원시,광교호수마을.LH휴먼시아,"Gwanggyo Hosu Maeul, LH Humansia Apartment ",203000314,4301,노변정류장,경기도 수원시,경기도 수원시 영통구 하동,37.2942833,127.0681667
수원시,광교휴먼시아32단지,Gwanggyo Humansia 32-danji,203000397,4394,노변정류장,경기도 수원시,경기도 수원시 영통구 하동,37.2942167,127.0684833
수원시,교육청사거리,Office of Education Sageori,200000083,1174,노변정류장,경기도 수원시,경기도 수원시 장안구 영화동,37.2922,127.0197167
수원시,교육청사거리,Office of Education Sageori,200000191,1176,노변정류장,경기도 수원시,경기도 수원시 장안구 영화동,37.2914167,127.0201667
수원시,교육청사거리,Office of Education Sageori,200000144,1213,노변정류장,경기도 수원시,경기도 수원시 장안구 영화동,37.2917167,127.0183333
수원시,교통공원,Rehabilitation Hospital,203000168,4117,노변정류장,경기도 수원시,경기도 수원시 영통구 영통동,37.24625,127.0654833
수원시,구)알파약국,Former) Alpha Pharmacy ,200000349,1322,노변정류장,경기도 수원시,,37.30765,126.9948833
수원시,구)알파약국,Former) Alpha Pharmacy ,200000348,1321,노변정류장,경기도 수원시,,37.3079167,126.9949
수원시,구)주택은행,Former) Housing & Commercial Bank,200000350,1323,노변정류장,경기도 수원시,,37.3051,126.9930333
수원시,구)주택은행,Former) Housing & Commercial Bank,200000351,1324,노변정류장,경기도 수원시,,37.3053,126.9929833
수원시,구매탄시장입구,Gumaetan Market,203000258,4208,노변정류장,경기도 수원시,경기도 수원시 영통구 매탄동,37.2751667,127.0420167
수원시,구운동,Guun-dong,201000102,2078,노변정류장,경기도 수원시,경기도 수원시 권선구 구운동,37.279,126.9690833
수원시,구운동강남아파트,Guun-dong Gangnam Apartment ,201000189,2107,노변정류장,경기도 수원시,경기도 수원시 권선구 구운동,37.282,126.9753167
수원시,구운동사거리(경유),,277101591,,,,,37.2807833,126.9743833
수원시,구운동성원아파트.일월먹거리촌,"Guun-dong Sungwon Apartment, Irwol Meokgeorichon",201000186,2105,노변정류장,경기도 수원시,경기도 수원시 권선구 구운동,37.2821,126.9748667
수원시,구운동주민센터,Guun-dong Community Center,201000519,,노변정류장,경기도 수원시,,37.2765333,126.9717667
수원시,구운동주민센터,Guun-dong Community Center,201000518,,노변정류장,경기도 수원시,,37.2766167,126.97185
수원시,구운동주민센터.서수원도서관,"Guun-dong Community Center, Seosuwon Library ",201000470,2957,노변정류장,경기도 수원시,,37.2746333,126.97105
수원시,구운동주민센터.서수원도서관,"Guun-dong Community Center, Seosuwon Library",201000173,2089,노변정류장,경기도 수원시,경기도 수원시 권선구 탑동,37.27425,126.9705333
수원시,구운동주민센터.서수원도서관,"Guun-dong Community Center, Seosuwon Library ",201000251,2087,노변정류장,경기도 수원시,경기도 수원시 권선구 탑동,37.2744,126.9701833
수원시,구운동하이마트,Guun-dong Hi-Mart,201000318,2837,노변정류장,경기도 수원시,경기도 수원시 권선구 구운동,37.2749833,126.9687167
수원시,구운동하이마트,Guun-dong Hi-Mart,201000106,2281,노변정류장,경기도 수원시,경기도 수원시 권선구 구운동,37.2752333,126.9692
수원시,구운사거리,Guun Sageori,201000107,2083,노변정류장,경기도 수원시,경기도 수원시 권선구 구운동,37.2856,126.9696667
수원시,구운사거리,Guun Sageori,201000513,,노변정류장,경기도 수원시,,37.28085,126.9729
수원시,구운사거리,Guun Sageori,201000117,2080,노변정류장,경기도 수원시,경기도 수원시 권선구 구운동,37.2853833,126.9693167
수원시,구운사거리,Guun Sageori,201000512,,노변정류장,경기도 수원시,,37.28125,126.97305
수원시,구운사거리.농수산물유통센터,"Guun Sageori, Agricultural Product Processing Center",201000036,2073,노변정류장,경기도 수원시,경기도 수원시 권선구 구운동,37.2849667,126.9686
수원시,구운사거리.농수산물유통센터,"Guun Sageori, Agricultural Wholesale and Distribution Center",201000028,2074,노변정류장,경기도 수원시,경기도 수원시 권선구 구운동,37.2855667,126.9684667
수원시,구운오거리.경기중소기업성장지원센터,"Guun Ogeori, Gyeonggi SMEs Business Support Center",201000030,2102,노변정류장,경기도 수원시,경기도 수원시 권선구 구운동,37.2813833,126.97405
수원시,구운오거리.경기중소기업성장지원센터,"Guun Ogeori, Gyeonggi SMEs Business Support Center",201000035,2101,노변정류장,경기도 수원시,경기도 수원시 권선구 구운동,37.2809,126.9742
수원시,구운중학교,Guwoon Middle School,201000253,2112,노변정류장,경기도 수원시,경기도 수원시 권선구 탑동,37.2759167,126.9771667
수원시,구운중학교,Guwoon Middle School,201000171,2110,노변정류장,경기도 수원시,경기도 수원시 권선구 탑동,37.27555,126.97645
수원시,구운초등학교,Guun Elementary School,201000266,2826,노변정류장,경기도 수원시,경기도 수원시 권선구 서둔동,37.2812833,126.9787333
수원시,국립축산과학원,National Institute of Animal Science,201000260,2069,노변정류장,경기도 수원시,경기도 수원시 권선구 오목천동,37.2361167,126.9662667
수원시,국제사이버대학교.인계사거리,"Gukje Cyber University, Ingye Sageori",202000071,3075,노변정류장,경기도 수원시,경기도 수원시 팔달구 인계동,37.2694667,127.02775
수원시,국토지리정보원.중앙기독초등학교,"National Geographic Information Institute (NGII), Central Christian Academy ",203000293,4374,노변정류장,경기도 수원시,,37.2739,127.0555167
수원시,국토지리정보원.중앙기독초등학교,"National Geographic Information Institute (NGII), Central Christian Academy ",203000292,4373,노변정류장,경기도 수원시,,37.2740667,127.05555
수원시,권곡사거리(경유),,277102879,,,,,37.247,127.0321833
수원시,권선구청,Gwonseon-gu Office,201000314,2830,노변정류장,경기도 수원시,경기도 수원시 권선구 탑동,37.2569833,126.9711167
수원시,권선구청,Gwanseon-gu Office,201000313,2831,노변정류장,경기도 수원시,경기도 수원시 권선구 탑동,37.2569667,126.97095
수원시,권선구청.경기종합노동복지회관,"Gwonseon-gu Office, Gyeonggi Labor Wellfare Center",201000469,2954,노변정류장,경기도 수원시,경기도 수원시 권선구 탑동,37.25605,126.9706833
수원시,권선구청.경기종합노동복지회관,"Gwonseon-gu Office, Gyeonggi Labor Wellfare Center",201000468,2953,노변정류장,경기도 수원시,경기도 수원시 권선구 탑동,37.2562667,126.97065
수원시,권선구청.수원전산여고,"Gwonseon-gu Office, Suwon Computer Science Girl's High School",201000125,2097,노변정류장,경기도 수원시,경기도 수원시 권선구 고색동,37.2586333,126.9737333
